"class","text"
"Neg","My boo))): "
"Neg","how about me bes jup unhappy "
"Neg","Andy unhappy  "
"Neg","Lage unhappy "
"Neg","I have to wake up at 4:30 tomorrow so my body's gotten a head start by waking up at 4:30 every day this week unhappy"
"Neg","wish i had someone to  cuddle me right now unhappy "
"Neg","Hi Julie"
"Neg"," I'm so sorry to see your tweet unhappy  Please could you DM your address details? I will look i "
"Neg","I'm trying to stay positive but I can't help be jealous of princess Mia's life. All she does is cuddle and eat unhappy "
"Neg","Russell my phone is just 10% is there a possibility or a chance that you would notice me? unhappy"
"Neg","Am away next Thursday unhappy  the one after!"
"Neg","Peacefully sitting here reading my book after work"
"Neg"," watchman comes and threatens me"
"Neg"," assumes Im outsider because of my "
"Neg","oh shiiiiid noooooor unhappy  "
"Neg","Oh well never liked Clay anyway unhappy "
"Neg","unhappy  :/ unhappy   feeling sick"
"Neg","Okay lang friend promise meant to be broken =( HAHAHAHA"
"Neg","do you even care at all unhappy "
"Neg","One year ago today unhappy  "
"Neg","I MISSED YOU A WHOLE LOT unhappy  "
"Neg","I know how you feel"
"Neg","my views have gone done by about 100 monthly unhappy"
"Neg","mane has been amazing unhappy "
"Neg","senior snaps are starting to get so senti aw unhappy "
"Neg","instant message still hoping unhappy  "
"Neg","this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca"
"Neg","unhappy  sure"
"Neg","One of my faves too unhappy  I'm tying to get it up on Vimeo so you guys can still watch it x"
"Neg","dang guess my plans are ruined unhappy  "
"Neg","Koalas are dying of thirst  and it's all because of us unhappy  "
"Neg","unhappy  But if there'll be 1 Silver-that'd be him!"
"Neg","red velvet too unhappy  "
"Neg","my puppies deserves all better unhappy  "
"Neg","Che no critiques. unhappy "
"Neg","Feeling so shit today unhappy "
"Neg","beauty "
"Neg","I face swapped a cat with a dog and it's really upsetting unhappy  "
"Neg","Miss the rain unhappy "
"Neg","this is jimin to yoongi unhappy  "
"Neg","I'm just really soft spoken unhappy "
"Neg","PLAYMFS: need moodbooster juseyo unhappy  jily_jelly"
"Neg","Koalas are dying of thirst  and it's all because of us unhappy  "
"Neg","pake 3 unhappy"
"Neg","SO PRECIOUS I REALLY MISS HIM unhappy   "
"Neutral","@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site"
"Neutral","RT @rdingwell: .@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more its a disappointmen ..."
"Neutral","Hey @apple androids releasing brand new state of the art phones whens your new phone come out? What's that? (cont) http://t.co/2sko9l3d"
"Neutral",".@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more its a disappointment #wtf"
"Neutral","@Apple how fun wouldn't it be if it was possible to integrate  ( soon to be named ) with notifications?"
"Neutral","Interesting read on war b/w @Apple & @Samsung- http://t.co/Vt9d24Yi -using latter agree lack of innovation but better specs at same price!"
"Neutral","RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ..."
"Neutral","The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc: @hblodget"
"Neutral","Today's headline: @apple reports lower 4Q earnings. Headline in 3 months: @Apple reports record Q1 earnings."
"Neutral","Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/XVcch6Os #PampersHelloApps"
"Neutral","@apple expanded the app store to more than 20 new countries in the december quarter"
"Neutral","@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month."
"Neutral","Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katie's robot daughter?"
"Neutral","Good or Bad results for @Apple ? Depends on who you ask apparently http://t.co/yDH8ffxE"
"Neutral","Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple"
"Neutral","People are waiting in line @apple for phones at 1:30 on a Tuesday! Don't you people have Jobs(no pun intended?)???"
"Neutral","@Apple Would much rather get outta this having a ( see pic ) and have fun with this  Have your friends choose music http://t.co/7IiHbr4J"
"Neutral","RT @CRMStrategies: Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil ..."
"Neutral","@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker"
"Neutral","@leg3nd @apple the new iPhone?"
"Neutral","If you've been struggling to get hold of me I'm back online with a new iPhone - thanks @apple"
"Neutral","Hey @Apple pretty much all your products are amazing. You blow minds every time you launch a new gizmo. That said your hold music is crap."
"Neutral","Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @philsimon"
"Neutral","@Apple has a pic of Steve Jobs on their home page. #Honor"
"Neutral","@Apple to shut stores!!! C'mon Only Wednesday for @SteveJobs memorial."
"Neutral","@Motorola is the Best Android-powered company that is going against @Apple."
"Neutral","@apple #readyfor5.0.1 http://t.co/M2FqakYr"
"Neutral","This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant."
"Neutral","Apple Users Get The official Kalifornia Cavi App on your Apple Device now on  - powered by @Apple - Download it free http://t.co/HlGnvlRw"
"Neutral","The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://t.co/HlGnvlRw"
"Neutral","#Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps"
"Neutral","@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy"
"Neutral","macbreak weekly @TWiT via @apple airplay in full HD on the 42. finally! @leolaporte @Ihnatko @alexlindsay"
"Neutral","Stay young stay foolish. But take ownership when u f*ck up don't complain and never give up. #resilience @apple"
"Neutral","Dear @motorola I smell a lawsuit coming your way. cc: @apple #motoactv"
"Neutral","RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ..."
"Neutral","@apple Or @Microsoft Buying Out @RIM ?"
"Neutral","@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone"
"Neutral","RT @HaendelBalzora: dear @apple please invent FaceTime Voicemails. sincerely haendel balzora jr. #apple"
"Neutral","#Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/YUydxo1t #PampersHelloApps"
"Neutral","dear @apple please invent FaceTime Voicemails. sincerely haendel balzora jr. #apple"
"Neutral","RT @jesperordrup: Hi @apple. Household has 4 iphones 2 ipads 2 minis 2 apple tv AirPorts Timecapsule +. Whats a usable iPhoto shari ..."
"Neutral","Couldnt help it & explored the #iphone4s @apple store & talked to #Siri... Should've tried to speak to her in French?! #nexttime"
"Neutral","is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod it's what I relate to @apple #ios5 #nostalgia"
"Neutral","@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?"
"Neutral","RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy"
"Neutral","Hi @apple. Household has 4 iphones 2 ipads 2 minis 2 apple tv AirPorts Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox"
"Neutral","RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"Neutral","#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits"
"Neutral","Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant"
"Neutral","Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"Neutral","Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art"
"Neutral","@apple #siri http://t.co/k7b686hX"
"Neutral",".RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5"
"Neutral","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"Neutral","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G"
"Neutral",".@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"Neutral","RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"Neutral","@bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"Neutral","Thanks @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip."
"Neutral","Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet"
"Neutral","@rtimbuc thx for publicly coming out out of the @Apple closet ... :)"
"Neutral","Win an @Apple iPod Touch from @Mommy_gaga get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
"Neutral","@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm."
"Neutral","RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple"
"Neutral","Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC"
"Neutral","@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu"
"Neutral","These cos are worth billions: @Apple @Facebook @Google & @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany"
"Neutral","Just when #TomCruise thought he had a unique name for his daughter @Apple pulls the rug out from under him with the new #Siri App."
"Neutral","I wonder If the person who has @apple is holding out for apple to buy it from them"
"Neutral","iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet"
"Neutral","The 'Great Tech War': @Apple @Facebook @Google @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany"
"Neutral","@BeeeThree I am aye I wasn't @apple"
"Neutral","How the community saw #SteveJobs - 12 Most #Community iCelebrates Steve Jobs - http://t.co/jJRwIvmc @Apple"
"Neutral","Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA"
"Neutral","RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ..."
"Neutral","@apple store NY"
"Neutral","Attending #mobilemem  listening to James Kelley from @apple ."
"Neutral","Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje"
"Neutral","yeah @apple is updated!! planking photos #lmaoo http://t.co/IusXJJDq"
"Neutral","picking up my #iPhone4S in two hours @Apple!"
"Neutral","@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out"
"Neutral","yes i am live tweeting my @apple tech support call. Isn't this fun?"
"Neutral","@azee1v1 @apple @umber Better file info/easier to get to duplication of files when importing. Categorizing files."
